                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.9818,                 1.1897,                 1.5352,                0.49239,                0.19567,                0.15982,                0.06025,                 2.2958,                 1.7165,                 1.9978,              0.0004878,              0.0004878,              0.0004878
                     35,                 1.9954,                 1.1713,                 1.5335,                0.51287,                0.20015,                0.17368,                0.07239,                 2.1186,                 1.6384,                 1.9069,             0.00048074,             0.00048074,             0.00048074
                     36,                  1.956,                 1.1744,                 1.5487,                 0.4967,                0.17855,                0.16645,                0.06801,                  2.136,                 1.6768,                 1.9034,             0.00047367,             0.00047367,             0.00047367
                     37,                 1.9674,                 1.1385,                 1.5216,                0.49241,                0.17733,                0.16559,                0.06833,                 2.1279,                 1.6471,                 1.9069,              0.0004666,              0.0004666,              0.0004666
                     38,                 1.9583,                 1.1594,                 1.5086,                0.45852,                0.18084,                0.16278,                0.06397,                 2.1555,                 1.6598,                 1.9331,             0.00045953,             0.00045953,             0.00045953
                     39,                  1.923,                  1.144,                 1.5178,                0.47805,                0.18808,                0.16697,                0.06302,                 2.1804,                 1.7626,                 1.9147,             0.00045246,             0.00045246,             0.00045246
                     40,                 1.9064,                 1.1115,                 1.4849,                  0.523,                0.16851,                0.16988,                0.06439,                 2.0783,                 1.6453,                  1.876,             0.00044539,             0.00044539,             0.00044539
                     41,                 1.9069,                 1.1209,                 1.5071,                0.50636,                 0.1769,                0.17383,                0.06697,                 2.1294,                 1.6119,                 1.8859,             0.00043832,             0.00043832,             0.00043832
                     42,                 1.9159,                 1.1005,                 1.4908,                0.55194,                0.19576,                0.22125,                 0.0753,                 2.1239,                  1.632,                 1.8939,             0.00043126,             0.00043126,             0.00043126
                     43,                 1.9106,                 1.1045,                 1.4838,                0.51772,                0.16372,                0.16979,                0.07317,                 2.0682,                 1.5953,                 1.8649,             0.00042419,             0.00042419,             0.00042419
                     44,                 1.9183,                 1.1196,                 1.5131,                0.49719,                0.18823,                0.16708,                0.06792,                 2.1093,                 1.6249,                 1.8876,             0.00041712,             0.00041712,             0.00041712
                     45,                 1.9014,                 1.0992,                 1.4769,                0.52643,                0.19772,                0.17762,                0.06956,                 2.1627,                 1.6113,                 1.9115,             0.00041005,             0.00041005,             0.00041005
                     46,                 1.8894,                 1.0881,                 1.4802,                0.50045,                0.22518,                0.16787,                0.07107,                  2.112,                 1.6449,                 1.8666,             0.00040298,             0.00040298,             0.00040298
                     47,                 1.8704,                 1.0678,                 1.4792,                0.52122,                0.20908,                0.17646,                0.07137,                 2.1284,                 1.5875,                 1.8792,             0.00039591,             0.00039591,             0.00039591
                     48,                 1.8511,                 1.0565,                 1.4499,                0.42705,                0.19191,                0.19058,                  0.074,                 2.1218,                 1.5739,                  1.902,             0.00038884,             0.00038884,             0.00038884
                     49,                  1.871,                 1.0763,                 1.4584,                0.49785,                0.19805,                0.16286,                0.06825,                 2.1113,                 1.5757,                 1.9158,             0.00038178,             0.00038178,             0.00038178
                     50,                 1.8406,                 1.0653,                 1.4478,                0.71795,                0.22056,                0.20756,                0.08087,                 2.0603,                 1.5273,                 1.8537,             0.00037471,             0.00037471,             0.00037471
                     51,                 1.8995,                 1.1197,                 1.4889,                0.76242,                0.20119,                0.18809,                 0.0765,                 2.0836,                 1.5422,                 1.8695,             0.00036764,             0.00036764,             0.00036764
                     52,                 1.8298,                 1.0596,                 1.4425,                 0.7578,                0.20292,                0.19134,                0.07625,                 2.0967,                 1.5352,                 1.8812,             0.00036057,             0.00036057,             0.00036057
                     53,                 1.8169,                 1.0235,                 1.4295,                0.74337,                0.18849,                 0.2254,                0.07803,                 2.0653,                 1.5556,                 1.8467,              0.0003535,              0.0003535,              0.0003535
                     54,                 1.8117,                 1.0192,                 1.4353,                0.79802,                0.20972,                0.19675,                0.07846,                 2.0954,                 1.5258,                 1.8625,             0.00034643,             0.00034643,             0.00034643
                     55,                 1.8454,                 1.0225,                 1.4377,                0.61442,                0.19392,                0.19057,                 0.0759,                 2.1002,                 1.4943,                 1.8769,             0.00033936,             0.00033936,             0.00033936
                     56,                   1.82,                 1.0182,                 1.4055,                0.74125,                0.20427,                0.16908,                0.07004,                 2.1111,                 1.5469,                 1.8684,              0.0003323,              0.0003323,              0.0003323
                     57,                 1.8348,                 1.0644,                 1.4484,                0.64032,                0.18696,                0.17784,                0.07288,                 2.0446,                 1.5498,                 1.8255,             0.00032523,             0.00032523,             0.00032523
                     58,                 1.7917,                 1.0339,                 1.4194,                0.72908,                0.19354,                0.18919,                0.07811,                 2.0546,                 1.5128,                 1.8337,             0.00031816,             0.00031816,             0.00031816
                     59,                 1.8117,                 1.0109,                 1.4146,                0.73703,                0.21132,                0.19354,                0.07767,                 2.0882,                 1.5077,                 1.8597,             0.00031109,             0.00031109,             0.00031109
                     60,                 1.7797,                0.99803,                 1.4156,                 0.6671,                0.19784,                0.19814,                0.08108,                 2.0516,                 1.4896,                 1.8424,             0.00030402,             0.00030402,             0.00030402
                     61,                 1.7995,                 1.0168,                 1.4368,                0.66687,                0.20151,                0.20058,                0.08089,                 2.0716,                 1.4918,                 1.8449,             0.00029695,             0.00029695,             0.00029695
                     62,                 1.7882,                  1.013,                 1.4184,                0.55142,                0.21613,                0.19716,                0.08204,                 2.0435,                 1.5127,                 1.8164,             0.00028988,             0.00028988,             0.00028988
                     63,                 1.7693,                0.98365,                 1.3865,                0.58784,                0.19394,                 0.1982,                0.07838,                  2.068,                 1.4859,                 1.8406,             0.00028282,             0.00028282,             0.00028282
