                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.9852,                  1.225,                 1.5748,                0.54454,                0.13374,                0.12081,                0.05087,                 2.2199,                 1.8915,                 1.9732,             0.00052315,             0.00052315,             0.00052315
                     30,                 1.9854,                 1.1954,                 1.5622,                0.46202,                 0.1452,                0.12025,                0.04913,                 2.2452,                 1.8751,                 1.9957,             0.00051608,             0.00051608,             0.00051608
                     31,                 2.0278,                 1.2205,                 1.5871,                0.45582,                  0.149,                0.11315,                0.04559,                 2.2157,                 1.8667,                 1.9582,             0.00050901,             0.00050901,             0.00050901
                     32,                 1.9645,                 1.1569,                  1.547,                0.48116,                0.13981,                0.13099,                0.05323,                 2.1773,                 1.8722,                 1.9593,             0.00050194,             0.00050194,             0.00050194
                     33,                 1.9721,                 1.1531,                 1.5425,                0.51775,                 0.1339,                0.13657,                0.05351,                 2.1867,                 1.7924,                 1.9569,             0.00049487,             0.00049487,             0.00049487
                     34,                 1.9527,                 1.1658,                 1.5326,                0.43988,                0.16507,                0.13713,                0.05155,                 2.1855,                 1.8242,                 1.9382,              0.0004878,              0.0004878,              0.0004878
                     35,                 1.9557,                 1.1345,                 1.5171,                0.47945,                0.18134,                0.13806,                0.05579,                 2.1375,                 1.7932,                 1.9136,             0.00048074,             0.00048074,             0.00048074
                     36,                 1.9116,                 1.1334,                 1.5344,                0.52632,                0.17014,                0.14785,                0.05916,                 2.1782,                 1.8028,                 1.9275,             0.00047367,             0.00047367,             0.00047367
                     37,                 1.9287,                  1.107,                 1.5185,                0.46743,                0.14054,                0.12829,                0.05351,                 2.1494,                 1.7696,                 1.9246,              0.0004666,              0.0004666,              0.0004666
                     38,                 1.9099,                 1.1272,                 1.4946,                0.45959,                0.16194,                0.12998,                0.05253,                 2.1381,                 1.7565,                  1.911,             0.00045953,             0.00045953,             0.00045953
                     39,                 1.8842,                 1.1269,                 1.5102,                0.43077,                0.17031,                0.11433,                0.04995,                 2.2048,                 1.8783,                 1.9461,             0.00045246,             0.00045246,             0.00045246
                     40,                 1.8869,                 1.1098,                 1.4942,                0.48789,                0.18304,                0.13763,                0.05467,                 2.1453,                 1.6971,                 1.9332,             0.00044539,             0.00044539,             0.00044539
                     41,                 1.8749,                 1.0903,                 1.5031,                0.51475,                0.17553,                0.14981,                 0.0608,                  2.122,                 1.6546,                 1.9112,             0.00043832,             0.00043832,             0.00043832
                     42,                 1.8959,                  1.083,                 1.4911,                0.50675,                0.12321,                0.12775,                0.05285,                 2.1553,                  1.763,                 1.9124,             0.00043126,             0.00043126,             0.00043126
                     43,                 1.8631,                 1.0643,                 1.4721,                0.46308,                  0.146,                0.12566,                0.05338,                 2.1491,                 1.7545,                 1.9185,             0.00042419,             0.00042419,             0.00042419
                     44,                 1.8731,                 1.0799,                 1.5023,                0.43353,                0.15985,                0.11922,                0.04941,                 2.1237,                 1.7196,                 1.9285,             0.00041712,             0.00041712,             0.00041712
                     45,                 1.8524,                 1.0627,                 1.4686,                0.52532,                0.17894,                0.15314,                0.05781,                 2.1796,                 1.6789,                 1.9269,             0.00041005,             0.00041005,             0.00041005
                     46,                  1.836,                 1.0559,                 1.4585,                0.53503,                0.19736,                0.15931,                0.06576,                 2.0983,                 1.6925,                 1.8641,             0.00040298,             0.00040298,             0.00040298
                     47,                  1.838,                 1.0454,                 1.4767,                0.51841,                0.16636,                0.14562,                0.05852,                 2.0977,                 1.6493,                 1.8764,             0.00039591,             0.00039591,             0.00039591
                     48,                 1.7977,                 1.0262,                 1.4363,                0.61768,                0.15439,                0.14981,                0.06034,                 2.1317,                 1.6214,                 1.9149,             0.00038884,             0.00038884,             0.00038884
                     49,                 1.8217,                 1.0415,                 1.4428,                0.51569,                0.17739,                0.15483,                0.06338,                 2.0854,                 1.6023,                 1.8779,             0.00038178,             0.00038178,             0.00038178
                     50,                 1.8026,                 1.0462,                 1.4375,                0.41373,                0.17921,                0.15204,                0.06142,                 2.1151,                  1.617,                 1.8876,             0.00037471,             0.00037471,             0.00037471
                     51,                 1.8457,                 1.0918,                 1.4763,                 0.5345,                0.16394,                0.15465,                0.06377,                 2.0639,                 1.6209,                 1.8672,             0.00036764,             0.00036764,             0.00036764
                     52,                  1.773,                 1.0216,                 1.4279,                0.55259,                  0.183,                0.15635,                0.06305,                 2.0889,                 1.5802,                 1.8799,             0.00036057,             0.00036057,             0.00036057
                     53,                  1.765,                 0.9988,                 1.4113,                0.54161,                0.18763,                0.16406,                0.06387,                 2.0939,                 1.5845,                 1.8829,              0.0003535,              0.0003535,              0.0003535
                     54,                 1.7624,                 0.9924,                  1.424,                0.65309,                0.18688,                0.16994,                0.06863,                 2.0361,                 1.5308,                 1.8372,             0.00034643,             0.00034643,             0.00034643
                     55,                 1.8029,                0.99378,                 1.4273,                0.63868,                0.18514,                 0.1513,                0.06298,                 2.0731,                 1.6061,                 1.8642,             0.00033936,             0.00033936,             0.00033936
                     56,                 1.7929,                 1.0031,                 1.3967,                0.62552,                0.18644,                0.14956,                0.06215,                 2.0867,                 1.6042,                 1.8717,              0.0003323,              0.0003323,              0.0003323
                     57,                 1.7939,                 1.0268,                 1.4322,                0.64501,                0.18813,                0.16561,                0.06473,                 2.0829,                 1.5803,                  1.872,             0.00032523,             0.00032523,             0.00032523
                     58,                 1.7615,                 1.0016,                 1.4158,                0.68036,                 0.1679,                0.16002,                0.06222,                 2.1001,                 1.6005,                 1.8836,             0.00031816,             0.00031816,             0.00031816
                     59,                 1.7739,                0.99302,                 1.4057,                0.77094,                0.20143,                0.17263,                0.06882,                  2.054,                 1.5989,                 1.8461,             0.00031109,             0.00031109,             0.00031109
                     60,                 1.7571,                0.97905,                  1.415,                0.70172,                0.18866,                 0.1719,                0.06781,                 2.0412,                   1.59,                 1.8453,             0.00030402,             0.00030402,             0.00030402
                     61,                 1.7479,                0.98915,                  1.421,                0.64147,                0.18095,                0.15456,                 0.0643,                 2.0356,                 1.5958,                 1.8273,             0.00029695,             0.00029695,             0.00029695
                     62,                 1.7537,                0.97538,                 1.4079,                 0.6394,                0.19974,                0.17467,                0.07078,                 2.0654,                 1.5263,                 1.8474,             0.00028988,             0.00028988,             0.00028988
                     63,                 1.7274,                0.95049,                 1.3757,                0.68024,                0.19731,                0.18033,                0.06883,                 2.0715,                 1.5779,                 1.8574,             0.00028282,             0.00028282,             0.00028282
                     64,                 1.7525,                 0.9619,                 1.4065,                0.67174,                0.19782,                0.18593,                0.07303,                 2.0417,                  1.516,                 1.8298,             0.00027575,             0.00027575,             0.00027575
                     65,                 1.7406,                0.95443,                 1.3753,                0.63739,                0.19609,                0.16602,                0.06672,                 2.0433,                 1.5074,                 1.8385,             0.00026868,             0.00026868,             0.00026868
                     66,                 1.7243,                 0.9465,                 1.3777,                0.63108,                0.18176,                0.15876,                 0.0644,                 2.0619,                 1.5559,                 1.8458,             0.00026161,             0.00026161,             0.00026161
                     67,                 1.7171,                0.96476,                 1.3629,                0.65811,                0.20711,                0.17443,                0.07175,                  2.001,                 1.5176,                 1.7904,             0.00025454,             0.00025454,             0.00025454
                     68,                 1.7126,                0.94939,                 1.3766,                0.62954,                0.19031,                0.16877,                0.06738,                 2.0373,                 1.5124,                 1.8351,             0.00024747,             0.00024747,             0.00024747
                     69,                 1.7346,                0.97964,                 1.3927,                0.63516,                0.18195,                0.15565,                0.06526,                 2.0168,                 1.5624,                  1.823,              0.0002404,              0.0002404,              0.0002404
                     70,                 1.7228,                0.97009,                 1.3919,                0.65036,                0.21391,                0.18128,                0.07119,                 2.0449,                 1.5073,                 1.8637,             0.00023334,             0.00023334,             0.00023334
                     71,                 1.7149,                0.93754,                  1.373,                0.65047,                0.21794,                0.17053,                0.07016,                 2.0275,                  1.507,                 1.8369,             0.00022627,             0.00022627,             0.00022627
                     72,                 1.7004,                0.93939,                 1.3688,                  0.644,                0.18719,                0.18339,                0.07261,                 1.9964,                 1.4581,                 1.8073,              0.0002192,              0.0002192,              0.0002192
                     73,                  1.703,                0.97399,                 1.3684,                0.66336,                0.21274,                0.18583,                0.07539,                 2.0108,                 1.4653,                 1.8175,             0.00021213,             0.00021213,             0.00021213
                     74,                 1.7186,                0.97452,                 1.4146,                0.62276,                0.21051,                0.18005,                0.07198,                 2.0224,                 1.5037,                 1.8232,             0.00020506,             0.00020506,             0.00020506
                     75,                 1.6932,                 0.9169,                 1.3619,                0.62854,                0.21125,                0.17338,                0.07081,                 2.0013,                 1.4801,                   1.81,             0.00019799,             0.00019799,             0.00019799
                     76,                 1.6987,                0.96845,                 1.3689,                0.64887,                0.20712,                0.18016,                0.07303,                 2.0241,                 1.4609,                 1.8395,             0.00019092,             0.00019092,             0.00019092
                     77,                 1.7074,                0.93788,                 1.3692,                 0.7456,                0.20264,                0.17043,                0.06962,                 1.9958,                 1.4688,                 1.8069,             0.00018385,             0.00018385,             0.00018385
                     78,                  1.726,                0.94698,                 1.3871,                0.64778,                0.22117,                0.18349,                0.07465,                 2.0199,                 1.5845,                 1.8244,             0.00017679,             0.00017679,             0.00017679
                     79,                 1.6739,                0.91272,                  1.353,                 0.6714,                0.19567,                0.18525,                0.07798,                 1.9851,                  1.476,                 1.8152,             0.00016972,             0.00016972,             0.00016972
                     80,                 1.7041,                 0.9191,                 1.3646,                0.68708,                0.19028,                0.18405,                0.07524,                  2.032,                 1.4599,                 1.8406,             0.00016265,             0.00016265,             0.00016265
                     81,                 1.6712,                0.94761,                 1.3674,                 0.6675,                0.19737,                0.17598,                0.07219,                 2.0008,                 1.4897,                 1.8017,             0.00015558,             0.00015558,             0.00015558
                     82,                 1.6825,                0.91486,                 1.3605,                0.64503,                0.20961,                0.18189,                0.07401,                 2.0008,                  1.477,                  1.811,             0.00014851,             0.00014851,             0.00014851
                     83,                 1.7372,                0.95095,                 1.3959,                0.67082,                0.19983,                0.18838,                0.07647,                 2.0195,                 1.4754,                 1.8182,             0.00014144,             0.00014144,             0.00014144
                     84,                 1.7098,                0.91714,                 1.3373,                0.66359,                0.21329,                0.17886,                0.07321,                 2.0394,                 1.4976,                 1.8159,             0.00013437,             0.00013437,             0.00013437
                     85,                 1.6909,                0.90149,                 1.3432,                0.65284,                0.20658,                0.17842,                0.07442,                 2.0046,                 1.4705,                 1.8051,             0.00012731,             0.00012731,             0.00012731
                     86,                 1.6711,                0.91832,                 1.3362,                0.64597,                0.20686,                0.17788,                0.07364,                 2.0047,                  1.488,                 1.8051,             0.00012024,             0.00012024,             0.00012024
                     87,                 1.6629,                0.92319,                 1.3463,                0.64223,                 0.2124,                0.17969,                0.07339,                 2.0279,                 1.4715,                 1.8234,             0.00011317,             0.00011317,             0.00011317
                     88,                 1.6721,                0.89931,                 1.3389,                0.67775,                0.19418,                0.18125,                0.07587,                 1.9869,                 1.4472,                 1.7917,              0.0001061,              0.0001061,              0.0001061
                     89,                 1.6717,                0.92638,                 1.3513,                 0.6506,                0.17912,                0.18218,                0.07471,                 2.0128,                 1.4643,                 1.8074,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                 1.6556,                0.89484,                 1.3385,                0.72274,                0.20691,                0.18112,                0.07657,                 1.9948,                 1.4547,                  1.803,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                 1.6744,                0.98801,                 1.4341,                0.60092,                0.20941,                0.17582,                 0.0742,                  1.985,                  1.483,                 1.8007,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                 1.6599,                0.96593,                 1.3859,                0.61874,                0.21039,                0.18108,                0.07547,                 2.0042,                 1.5041,                 1.8146,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                 1.6445,                0.93739,                 1.3757,                0.62795,                0.21426,                0.18465,                0.07645,                 2.0062,                 1.4835,                 1.8229,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                 1.6352,                 0.9247,                 1.3889,                0.66971,                 0.1969,                0.18226,                0.07504,                 2.0131,                 1.4836,                 1.8154,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                 1.6342,                0.92241,                 1.3675,                0.64398,                0.20238,                0.18732,                0.07581,                 2.0217,                 1.4822,                 1.8147,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                 1.6298,                0.92623,                 1.3699,                0.62257,                0.21487,                0.18792,                 0.0763,                 2.0066,                 1.4824,                 1.7971,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                 1.6063,                0.91793,                 1.3705,                0.64396,                0.20161,                 0.1917,                0.07764,                  2.017,                 1.4788,                 1.8057,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     98,                 1.6188,                0.92679,                 1.3601,                0.63499,                0.20433,                0.19136,                0.07744,                 2.0304,                 1.4718,                 1.8205,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     99,                 1.6285,                0.91883,                 1.3939,                0.62843,                0.21662,                0.19058,                0.07737,                 2.0263,                 1.4719,                 1.8172,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    100,                 1.6283,                 0.9275,                 1.3797,                0.63189,                 0.2109,                0.18997,                0.07634,                 2.0287,                 1.4696,                 1.8193,             2.1277e-05,             2.1277e-05,             2.1277e-05
