                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 2.0172,                 1.3008,                 1.5668,                0.64687,                0.14304,                0.13021,                0.05227,                 2.2367,                 2.0265,                  1.963,               0.008218,               0.008218,               0.008218
                     21,                 2.0166,                 1.2872,                  1.547,                0.55865,                0.18835,                0.14039,                0.05807,                 2.2178,                 1.9215,                 1.9474,               0.008119,               0.008119,               0.008119
                     22,                 2.0017,                 1.2386,                 1.5521,                0.47173,                0.20524,                0.15252,                0.05955,                 2.2546,                 1.8692,                 1.9893,                0.00802,                0.00802,                0.00802
                     23,                 2.0081,                  1.233,                 1.5377,                0.39083,                0.18879,                0.15498,                0.05717,                 2.2658,                 1.8278,                 1.9934,               0.007921,               0.007921,               0.007921
                     24,                 1.9327,                 1.1797,                 1.4933,                0.48193,                0.21285,                 0.1746,                0.06403,                 2.2304,                 1.8029,                 1.9711,               0.007822,               0.007822,               0.007822
                     25,                 1.9575,                 1.1835,                  1.518,                0.42531,                0.13361,                0.11915,                0.04808,                 2.2604,                 1.8774,                 1.9866,               0.007723,               0.007723,               0.007723
                     26,                 1.9286,                 1.1626,                 1.5207,                 0.3696,                0.16332,                 0.1785,                0.06769,                 2.1662,                 1.7385,                 1.8971,               0.007624,               0.007624,               0.007624
                     27,                 1.9129,                  1.151,                  1.476,                0.52345,                0.18009,                0.19019,                0.07503,                 2.1916,                 1.6855,                 1.9275,               0.007525,               0.007525,               0.007525
                     28,                 1.8822,                  1.105,                 1.4519,                0.41445,                0.17757,                0.17603,                0.07516,                 2.0821,                 1.6417,                 1.8546,               0.007426,               0.007426,               0.007426
                     29,                  1.884,                 1.1214,                 1.4667,                0.41449,                0.20769,                0.14995,                0.06128,                 2.1503,                 1.7845,                 1.8674,               0.007327,               0.007327,               0.007327
                     30,                  1.856,                 1.0952,                 1.4368,                 0.4358,                0.18457,                0.16828,                0.06732,                 2.1095,                 1.7023,                 1.8604,               0.007228,               0.007228,               0.007228
                     31,                 1.8561,                 1.1106,                 1.4446,                0.48793,                0.24045,                0.19233,                0.07591,                  2.129,                 1.6343,                 1.8582,               0.007129,               0.007129,               0.007129
                     32,                 1.8413,                 1.0548,                 1.4282,                 0.6104,                0.22564,                0.22509,                0.09216,                 2.0442,                 1.5777,                 1.8313,                0.00703,                0.00703,                0.00703
                     33,                  1.814,                  1.059,                 1.4064,                 0.5798,                0.20664,                 0.2183,                0.08445,                 2.1024,                  1.614,                 1.8447,               0.006931,               0.006931,               0.006931
                     34,                 1.8332,                  1.063,                 1.4198,                0.52577,                0.19991,                 0.2193,                0.08722,                 2.1367,                 1.6357,                 1.8403,               0.006832,               0.006832,               0.006832
                     35,                 1.8348,                 1.0424,                 1.4104,                0.50115,                0.18892,                0.18611,                0.07583,                 2.0764,                 1.6439,                 1.8402,               0.006733,               0.006733,               0.006733
                     36,                 1.7992,                 1.0294,                 1.4274,                0.57421,                0.20518,                0.21942,                0.09132,                 2.0681,                 1.5398,                 1.8342,               0.006634,               0.006634,               0.006634
                     37,                 1.7979,                 1.0019,                 1.4044,                0.54797,                0.18457,                0.18593,                0.07793,                 2.0754,                 1.6206,                 1.8412,               0.006535,               0.006535,               0.006535
                     38,                 1.7908,                 1.0191,                 1.3904,                0.50979,                0.20487,                0.19039,                0.07797,                 2.1159,                 1.5736,                 1.8608,               0.006436,               0.006436,               0.006436
                     39,                 1.7688,                0.99896,                 1.4022,                0.55052,                0.16766,                0.17327,                0.06923,                 2.1797,                 1.6388,                 1.8831,               0.006337,               0.006337,               0.006337
                     40,                 1.7411,                0.98157,                 1.3713,                0.53702,                0.20597,                0.20712,                0.08881,                 2.0939,                 1.5665,                 1.8255,               0.006238,               0.006238,               0.006238
                     41,                 1.7393,                0.98552,                 1.3847,                0.54788,                0.24744,                0.21246,                0.08811,                 2.0238,                 1.5277,                 1.7999,               0.006139,               0.006139,               0.006139
                     42,                 1.7545,                0.97184,                 1.3762,                0.65827,                0.19251,                0.21538,                0.08841,                 2.0345,                 1.5123,                 1.8007,                0.00604,                0.00604,                0.00604
                     43,                 1.7506,                 0.9712,                 1.3694,                0.54165,                0.23988,                0.20361,                0.08758,                 2.0314,                 1.5441,                 1.7932,               0.005941,               0.005941,               0.005941
                     44,                 1.7531,                0.98242,                 1.3986,                0.41228,                0.22703,                0.20108,                0.08828,                 2.0322,                 1.5924,                 1.8102,               0.005842,               0.005842,               0.005842
                     45,                 1.7296,                0.96144,                 1.3594,                0.56693,                0.24298,                0.23093,                0.10583,                 2.0844,                  1.456,                 1.8353,               0.005743,               0.005743,               0.005743
                     46,                 1.7077,                0.95129,                 1.3563,                0.56987,                0.19756,                 0.1968,                0.08739,                 2.0037,                 1.4954,                 1.7732,               0.005644,               0.005644,               0.005644
                     47,                  1.714,                0.93947,                 1.3679,                0.29287,                0.21898,                0.18763,                 0.0808,                 2.0581,                 1.4708,                 1.8041,               0.005545,               0.005545,               0.005545
                     48,                 1.6943,                0.92309,                 1.3479,                0.32897,                 0.2216,                0.19978,                0.08302,                  2.034,                  1.498,                 1.8128,               0.005446,               0.005446,               0.005446
                     49,                 1.7148,                0.93941,                 1.3503,                0.40975,                0.19782,                0.20349,                 0.0863,                 2.1082,                 1.5547,                  1.829,               0.005347,               0.005347,               0.005347
                     50,                  1.707,                0.94004,                 1.3498,                0.63295,                0.20411,                 0.2183,                0.09593,                 2.0247,                 1.4425,                 1.8212,               0.005248,               0.005248,               0.005248
                     51,                 1.7298,                0.97427,                 1.3737,                0.63691,                0.20888,                 0.2133,                0.09508,                 1.9829,                 1.4155,                 1.7897,               0.005149,               0.005149,               0.005149
                     52,                 1.6587,                0.91132,                 1.3346,                 0.5824,                0.22422,                0.21119,                 0.0897,                 2.0189,                 1.4262,                 1.7751,                0.00505,                0.00505,                0.00505
                     53,                 1.6708,                0.89253,                  1.326,                0.47788,                0.24476,                0.21735,                0.08885,                  2.062,                 1.4393,                 1.8393,               0.004951,               0.004951,               0.004951
                     54,                  1.654,                0.89653,                 1.3307,                0.39472,                 0.2359,                0.22092,                 0.0961,                 1.9615,                 1.4937,                 1.7818,               0.004852,               0.004852,               0.004852
                     55,                 1.6664,                0.89002,                 1.3214,                0.50749,                0.22433,                0.21209,                 0.0967,                 1.9786,                 1.4633,                 1.7527,               0.004753,               0.004753,               0.004753
                     56,                 1.6601,                0.89341,                 1.2985,                0.53221,                0.20934,                0.22529,                0.10328,                 2.0037,                 1.4104,                 1.7954,               0.004654,               0.004654,               0.004654
                     57,                 1.6703,                0.92708,                 1.3358,                0.47666,                0.21852,                0.21714,                0.09769,                 1.9931,                 1.4676,                 1.7847,               0.004555,               0.004555,               0.004555
                     58,                 1.6568,                0.91209,                 1.3239,                0.47175,                0.23086,                0.21515,                0.09713,                 1.9891,                 1.4378,                 1.7724,               0.004456,               0.004456,               0.004456
                     59,                 1.6479,                0.88428,                 1.3111,                0.53238,                0.21103,                0.21396,                0.09495,                 2.0211,                 1.4532,                 1.8113,               0.004357,               0.004357,               0.004357
                     60,                 1.6361,                0.86848,                 1.3153,                0.43634,                0.25615,                0.21394,                0.08886,                 2.0567,                 1.4594,                 1.8418,               0.004258,               0.004258,               0.004258
                     61,                 1.6465,                0.88662,                 1.3338,                0.44946,                0.25484,                0.20722,                0.09212,                 2.0194,                 1.4684,                 1.8022,               0.004159,               0.004159,               0.004159
                     62,                 1.6419,                0.86746,                 1.3177,                0.47996,                0.21454,                0.21813,                0.09725,                  2.019,                 1.4022,                 1.8082,                0.00406,                0.00406,                0.00406
                     63,                 1.6122,                0.86141,                 1.2835,                0.66639,                0.23704,                0.20685,                0.09103,                 2.0244,                 1.4187,                 1.7824,               0.003961,               0.003961,               0.003961
                     64,                 1.6278,                0.86553,                 1.3083,                0.61462,                0.21329,                0.22228,                0.09969,                 1.9952,                 1.4039,                 1.7716,               0.003862,               0.003862,               0.003862
                     65,                 1.6305,                0.85863,                 1.2876,                0.67668,                0.23782,                0.23269,                0.09681,                  1.988,                 1.4188,                 1.7859,               0.003763,               0.003763,               0.003763
                     66,                 1.6058,                0.85066,                 1.2866,                0.55991,                0.24088,                0.22568,                0.09426,                 1.9791,                 1.4289,                 1.7774,               0.003664,               0.003664,               0.003664
                     67,                 1.5929,                0.85889,                   1.27,                0.54571,                0.22083,                 0.2126,                 0.0938,                 1.9837,                 1.4185,                 1.7784,               0.003565,               0.003565,               0.003565
                     68,                 1.6086,                0.84997,                 1.2954,                0.57448,                0.23963,                0.20817,                0.09174,                 1.9754,                 1.3975,                 1.7623,               0.003466,               0.003466,               0.003466
                     69,                 1.6136,                 0.8696,                 1.2983,                0.64651,                0.25625,                0.28384,                0.10628,                 2.0242,                 1.4118,                 1.7906,               0.003367,               0.003367,               0.003367
                     70,                 1.6125,                0.86393,                 1.3059,                 0.6741,                0.25065,                0.25748,                0.10944,                  1.932,                 1.3856,                 1.7402,               0.003268,               0.003268,               0.003268
                     71,                 1.5987,                0.83717,                 1.2826,                0.84925,                0.20842,                0.26594,                0.11861,                 1.9518,                 1.3538,                 1.7606,               0.003169,               0.003169,               0.003169
                     72,                 1.6006,                0.84265,                 1.2829,                0.68965,                0.22084,                0.26002,                0.11266,                 1.9631,                 1.3409,                 1.7587,                0.00307,                0.00307,                0.00307
                     73,                 1.5927,                0.85916,                 1.2885,                 0.6235,                  0.271,                0.24347,                0.10652,                 1.9616,                 1.3862,                  1.755,               0.002971,               0.002971,               0.002971
                     74,                 1.6018,                0.87002,                 1.3226,                 0.6511,                0.23986,                0.25045,                0.10904,                 1.9929,                 1.3834,                  1.774,               0.002872,               0.002872,               0.002872
                     75,                 1.5808,                0.82454,                 1.2759,                0.66513,                 0.2156,                0.24739,                0.10882,                 1.9577,                 1.3804,                 1.7605,               0.002773,               0.002773,               0.002773
                     76,                 1.5748,                0.86008,                 1.2774,                0.66132,                0.22138,                0.25701,                 0.1145,                 1.9781,                 1.3681,                 1.7609,               0.002674,               0.002674,               0.002674
                     77,                 1.5774,                0.83176,                 1.2744,                0.82043,                0.22582,                0.26452,                0.11417,                 1.9645,                 1.3844,                 1.7566,               0.002575,               0.002575,               0.002575
                     78,                 1.5817,                0.83065,                 1.2798,                0.69338,                0.22669,                0.24217,                0.10904,                  1.962,                 1.4042,                 1.7551,               0.002476,               0.002476,               0.002476
                     79,                 1.5666,                0.81846,                 1.2706,                0.68644,                0.23746,                0.23967,                0.11037,                 1.9427,                 1.3891,                 1.7462,               0.002377,               0.002377,               0.002377
                     80,                 1.5769,                0.82219,                 1.2735,                0.66457,                0.25088,                0.25137,                 0.1092,                 1.9902,                 1.3689,                 1.7799,               0.002278,               0.002278,               0.002278
                     81,                 1.5643,                0.84511,                 1.2827,                0.77255,                0.21604,                0.24174,                0.10944,                 1.9519,                 1.3752,                  1.793,               0.002179,               0.002179,               0.002179
                     82,                 1.5685,                0.81252,                 1.2731,                0.56801,                 0.2417,                0.22627,                0.09712,                 1.9933,                 1.3749,                 1.7648,                0.00208,                0.00208,                0.00208
                     83,                 1.6005,                0.84043,                 1.2971,                0.70061,                 0.2245,                0.24727,                0.10558,                 2.0017,                 1.3966,                 1.7881,               0.001981,               0.001981,               0.001981
                     84,                 1.5919,                0.82092,                 1.2523,                0.67895,                 0.2578,                0.26329,                0.11172,                  1.961,                 1.3873,                   1.77,               0.001882,               0.001882,               0.001882
                     85,                 1.5578,                0.79251,                 1.2475,                0.68532,                0.21552,                0.24421,                0.10803,                 1.9466,                 1.3892,                 1.7612,               0.001783,               0.001783,               0.001783
                     86,                 1.5593,                0.81966,                 1.2506,                0.65324,                0.22579,                0.25262,                 0.1056,                 1.9816,                 1.3594,                 1.7765,               0.001684,               0.001684,               0.001684
                     87,                 1.5592,                0.82058,                 1.2632,                0.81857,                0.22385,                 0.2612,                0.11628,                 1.9638,                 1.3542,                 1.7749,               0.001585,               0.001585,               0.001585
                     88,                 1.5542,                0.80153,                 1.2549,                 0.6507,                0.24337,                0.25551,                0.11248,                 1.9673,                 1.3498,                 1.7659,               0.001486,               0.001486,               0.001486
                     89,                 1.5657,                0.82032,                 1.2685,                 0.6642,                0.22967,                0.23535,                0.10713,                 1.9524,                 1.3886,                 1.7735,               0.001387,               0.001387,               0.001387
                     90,                  1.542,                 0.7938,                  1.253,                0.69849,                0.21953,                0.25919,                0.11182,                 1.9449,                 1.3467,                 1.7585,               0.001288,               0.001288,               0.001288
                     91,                 1.5589,                0.84368,                 1.3319,                  0.704,                 0.2256,                0.26246,                0.11406,                  1.956,                 1.3629,                 1.7853,               0.001189,               0.001189,               0.001189
                     92,                 1.5318,                 0.8211,                 1.2832,                0.77777,                0.23643,                0.26075,                0.11782,                 1.9288,                 1.3726,                 1.7706,                0.00109,                0.00109,                0.00109
                     93,                 1.5295,                0.82086,                 1.2887,                0.77863,                0.21313,                0.24741,                0.11344,                 1.9417,                 1.3697,                 1.7755,               0.000991,               0.000991,               0.000991
                     94,                  1.528,                0.80544,                 1.3019,                0.77554,                0.22884,                0.24484,                0.10839,                  1.942,                 1.3372,                 1.7575,               0.000892,               0.000892,               0.000892
                     95,                 1.5072,                0.80057,                 1.2771,                0.80147,                0.20865,                0.24336,                0.11011,                 1.9474,                 1.3592,                 1.7713,               0.000793,               0.000793,               0.000793
                     96,                 1.5017,                0.79316,                 1.2773,                0.80276,                0.21902,                0.25397,                0.11421,                 1.9563,                  1.357,                 1.7752,               0.000694,               0.000694,               0.000694
                     97,                 1.5103,                0.79551,                  1.289,                0.68362,                0.23562,                0.25469,                0.11373,                 1.9435,                   1.35,                 1.7707,               0.000595,               0.000595,               0.000595
                     98,                 1.4946,                0.79242,                 1.2629,                0.67564,                0.23012,                 0.2474,                0.11442,                 1.9349,                 1.3581,                 1.7613,               0.000496,               0.000496,               0.000496
                     99,                 1.5055,                0.80105,                 1.2973,                0.68699,                 0.2292,                0.24764,                0.11312,                 1.9459,                  1.358,                 1.7619,               0.000397,               0.000397,               0.000397
                    100,                 1.5112,                0.80088,                 1.2899,                0.64236,                0.24043,                0.24526,                0.10986,                 1.9501,                 1.3731,                 1.7653,               0.000298,               0.000298,               0.000298
